T:70844,AX:0.11,AY:0.35,AZ:10.17,GX:-3.84,GY:-0.50,GZ:0.56
T:70854,AX:0.08,AY:0.38,AZ:10.17,GX:-3.81,GY:-0.45,GZ:0.51
T:70864,AX:0.08,AY:0.32,AZ:10.16,GX:-3.77,GY:-0.50,GZ:0.45
T:70874,AX:0.06,AY:0.35,AZ:10.15,GX:-3.89,GY:-0.45,GZ:0.51
T:70884,AX:0.05,AY:0.36,AZ:10.20,GX:-3.96,GY:-0.42,GZ:0.53
T:70894,AX:0.06,AY:0.38,AZ:10.21,GX:-3.98,GY:-0.47,GZ:0.54
T:70904,AX:0.08,AY:0.36,AZ:10.19,GX:-3.89,GY:-0.54,GZ:0.53
T:70914,AX:0.08,AY:0.37,AZ:10.20,GX:-3.89,GY:-0.45,GZ:0.56
T:70924,AX:0.11,AY:0.35,AZ:10.19,GX:-3.80,GY:-0.53,GZ:0.58
T:70934,AX:0.11,AY:0.36,AZ:10.21,GX:-3.70,GY:-0.58,GZ:0.53
T:70944,AX:0.09,AY:0.37,AZ:10.21,GX:-3.69,GY:-0.56,GZ:0.54
T:70954,AX:0.10,AY:0.35,AZ:10.21,GX:-3.70,GY:-0.50,GZ:0.61
T:70964,AX:0.09,AY:0.36,AZ:10.15,GX:-3.77,GY:-0.54,GZ:0.53
T:70974,AX:0.04,AY:0.33,AZ:10.16,GX:-3.80,GY:-0.47,GZ:0.51
T:70984,AX:0.07,AY:0.35,AZ:10.19,GX:-3.93,GY:-0.48,GZ:0.47
T:70994,AX:0.03,AY:0.39,AZ:10.18,GX:-4.04,GY:-0.45,GZ:0.44
T:71004,AX:0.06,AY:0.37,AZ:10.18,GX:-4.00,GY:-0.45,GZ:0.54
T:71014,AX:0.08,AY:0.34,AZ:10.15,GX:-3.72,GY:-0.47,GZ:0.58
T:71024,AX:0.07,AY:0.36,AZ:10.18,GX:-3.66,GY:-0.51,GZ:0.65
T:71034,AX:0.08,AY:0.35,AZ:10.16,GX:-3.74,GY:-0.58,GZ:0.59
T:71044,AX:0.09,AY:0.36,AZ:10.15,GX:-3.75,GY:-0.54,GZ:0.56
T:71054,AX:0.07,AY:0.36,AZ:10.14,GX:-3.78,GY:-0.62,GZ:0.58
T:71064,AX:0.08,AY:0.37,AZ:10.19,GX:-3.90,GY:-0.64,GZ:0.48
T:71074,AX:0.10,AY:0.37,AZ:10.14,GX:-4.07,GY:-0.50,GZ:0.50
T:71084,AX:0.09,AY:0.38,AZ:10.18,GX:-4.00,GY:-0.44,GZ:0.53
T:71094,AX:0.09,AY:0.37,AZ:10.16,GX:-4.01,GY:-0.39,GZ:0.53
T:71104,AX:0.09,AY:0.35,AZ:10.19,GX:-4.00,GY:-0.48,GZ:0.54
T:71114,AX:0.08,AY:0.36,AZ:10.21,GX:-3.92,GY:-0.45,GZ:0.59
T:71124,AX:0.09,AY:0.36,AZ:10.18,GX:-3.89,GY:-0.44,GZ:0.59
T:71134,AX:0.05,AY:0.36,AZ:10.16,GX:-3.86,GY:-0.56,GZ:0.54
T:71144,AX:0.08,AY:0.35,AZ:10.16,GX:-3.61,GY:-0.53,GZ:0.48
T:71154,AX:0.08,AY:0.35,AZ:10.22,GX:-3.70,GY:-0.59,GZ:0.48
T:71164,AX:0.10,AY:0.35,AZ:10.23,GX:-3.87,GY:-0.67,GZ:0.54
T:71174,AX:0.10,AY:0.33,AZ:10.17,GX:-3.96,GY:-0.58,GZ:0.48
T:71184,AX:0.09,AY:0.37,AZ:10.19,GX:-3.92,GY:-0.51,GZ:0.51
T:71194,AX:0.06,AY:0.36,AZ:10.16,GX:-3.92,GY:-0.65,GZ:0.58
T:71204,AX:0.09,AY:0.37,AZ:10.18,GX:-3.90,GY:-0.65,GZ:0.59
T:71214,AX:0.07,AY:0.35,AZ:10.16,GX:-3.78,GY:-0.64,GZ:0.53
