T:582704,AX:2.85,AY:1.01,AZ:11.13,GX:-41.89,GY:-12.04,GZ:31.06
T:582714,AX:2.73,AY:0.80,AZ:9.90,GX:-46.39,GY:-15.45,GZ:35.37
T:582724,AX:2.98,AY:0.97,AZ:9.87,GX:-52.74,GY:-12.79,GZ:38.44
T:582734,AX:2.53,AY:0.13,AZ:9.00,GX:-54.88,GY:-18.44,GZ:45.64
T:582744,AX:2.44,AY:-0.87,AZ:7.17,GX:-55.63,GY:0.32,GZ:37.17
T:582754,AX:2.90,AY:-0.34,AZ:9.07,GX:-57.93,GY:15.19,GZ:34.59
T:582764,AX:3.08,AY:-0.65,AZ:9.23,GX:-65.98,GY:12.80,GZ:34.76
T:582774,AX:3.20,AY:-0.58,AZ:8.75,GX:-71.60,GY:18.16,GZ:31.84
T:582784,AX:3.46,AY:0.14,AZ:9.60,GX:-71.48,GY:25.67,GZ:39.02
T:582794,AX:2.92,AY:-1.48,AZ:10.48,GX:-71.43,GY:17.31,GZ:51.86
T:582804,AX:2.54,AY:-2.80,AZ:10.38,GX:-69.81,GY:13.93,GZ:48.00
T:582814,AX:2.65,AY:-2.64,AZ:11.34,GX:-68.12,GY:14.33,GZ:43.60
T:582824,AX:2.48,AY:-2.77,AZ:11.34,GX:-66.68,GY:9.05,GZ:41.93
T:582834,AX:2.53,AY:-2.37,AZ:11.24,GX:-57.03,GY:10.80,GZ:37.46
T:582844,AX:2.75,AY:-2.93,AZ:12.60,GX:-41.20,GY:7.17,GZ:40.48
T:582854,AX:2.60,AY:-4.16,AZ:13.46,GX:-34.18,GY:-14.15,GZ:32.12
T:582864,AX:2.46,AY:-3.59,AZ:10.90,GX:-27.11,GY:-26.33,GZ:21.57
T:582874,AX:2.49,AY:-3.66,AZ:10.56,GX:-17.22,GY:-20.41,GZ:16.96
T:582884,AX:2.39,AY:-3.60,AZ:9.31,GX:-10.93,GY:-24.18,GZ:7.98
T:582894,AX:2.59,AY:-3.45,AZ:9.03,GX:-6.82,GY:-12.06,GZ:0.53
T:582904,AX:2.96,AY:-2.48,AZ:9.93,GX:-4.24,GY:-8.50,GZ:-4.77
T:582914,AX:2.93,AY:-2.65,AZ:9.40,GX:-1.11,GY:-6.83,GZ:-4.01
T:582924,AX:2.98,AY:-1.33,AZ:8.75,GX:-2.29,GY:-0.18,GZ:-8.41
T:582934,AX:2.25,AY:-3.39,AZ:10.14,GX:9.06,GY:9.23,GZ:3.66
T:582944,AX:2.07,AY:-5.14,AZ:11.99,GX:17.49,GY:-3.25,GZ:-14.91
T:582954,AX:2.10,AY:-3.96,AZ:11.48,GX:24.74,GY:-21.70,GZ:-24.79
T:582964,AX:1.68,AY:-4.53,AZ:10.13,GX:31.83,GY:-26.79,GZ:-33.20
T:582974,AX:1.35,AY:-4.71,AZ:9.27,GX:36.65,GY:-19.78,GZ:-44.80
T:582984,AX:1.22,AY:-4.61,AZ:8.60,GX:39.57,GY:-13.19,GZ:-60.09
T:582994,AX:1.46,AY:-3.43,AZ:7.89,GX:42.41,GY:6.67,GZ:-68.21
T:583004,AX:1.65,AY:-3.46,AZ:10.12,GX:40.68,GY:29.78,GZ:-76.79
T:583014,AX:1.58,AY:-2.19,AZ:11.44,GX:43.81,GY:28.85,GZ:-84.68
T:583024,AX:1.27,AY:-1.98,AZ:10.93,GX:57.19,GY:21.51,GZ:-81.26
T:583034,AX:1.10,AY:-2.08,AZ:10.96,GX:75.46,GY:20.85,GZ:-81.45
T:583044,AX:1.42,AY:-2.21,AZ:10.87,GX:87.58,GY:12.06,GZ:-83.55
T:583054,AX:2.07,AY:-1.40,AZ:11.65,GX:95.08,GY:8.85,GZ:-91.64
T:583064,AX:2.46,AY:0.17,AZ:12.27,GX:94.21,GY:-8.25,GZ:-92.00
T:583074,AX:2.19,AY:-0.46,AZ:9.46,GX:95.32,GY:-16.12,GZ:-86.73
T:583084,AX:2.18,AY:1.81,AZ:9.73,GX:98.04,GY:-3.63,GZ:-93.41
T:583094,AX:2.07,AY:2.72,AZ:10.95,GX:115.14,GY:-10.77,GZ:-60.27
T:583104,AX:2.23,AY:1.05,AZ:9.86,GX:123.37,GY:-28.61,GZ:-50.00
T:583114,AX:2.48,AY:1.72,AZ:8.65,GX:128.87,GY:-25.83,GZ:-48.91
T:583124,AX:2.98,AY:2.54,AZ:9.94,GX:133.26,GY:-23.52,GZ:-38.06
T:583134,AX:2.47,AY:1.23,AZ:10.36,GX:132.88,GY:-43.87,GZ:-27.74
T:583144,AX:1.82,AY:1.10,AZ:6.20,GX:131.08,GY:-41.37,GZ:-34.22
T:583154,AX:1.96,AY:2.16,AZ:7.21,GX:135.17,GY:-7.37,GZ:-32.47
T:583164,AX:2.41,AY:1.66,AZ:9.84,GX:135.12,GY:-7.49,GZ:-28.33
T:583174,AX:2.54,AY:2.44,AZ:8.04,GX:128.76,GY:-19.41,GZ:-32.29
T:583184,AX:2.54,AY:3.11,AZ:8.09,GX:131.93,GY:-8.65,GZ:-22.87
T:583194,AX:2.64,AY:2.87,AZ:9.33,GX:135.92,GY:-20.67,GZ:-17.87
T:583204,AX:2.86,AY:3.30,AZ:7.42,GX:138.13,GY:-30.35,GZ:-15.29
T:583214,AX:2.81,AY:3.06,AZ:8.31,GX:130.42,GY:-20.88,GZ:-10.77
T:583224,AX:2.44,AY:3.08,AZ:8.54,GX:115.43,GY:-30.16,GZ:-8.29
T:583234,AX:1.64,AY:3.05,AZ:6.25,GX:100.27,GY:-40.59,GZ:-15.81
T:583244,AX:0.66,AY:-1.45,AZ:3.59,GX:77.25,GY:18.62,GZ:-5.12
T:583254,AX:2.33,AY:1.18,AZ:9.35,GX:98.24,GY:13.06,GZ:-45.63
T:583264,AX:3.45,AY:7.20,AZ:9.47,GX:87.48,GY:-7.98,GZ:-29.19
T:583274,AX:3.21,AY:6.72,AZ:7.66,GX:85.22,GY:-18.25,GZ:2.73
T:583284,AX:2.51,AY:3.90,AZ:6.62,GX:91.35,GY:-1.22,GZ:13.61
T:583294,AX:2.30,AY:3.22,AZ:9.20,GX:99.72,GY:-9.17,GZ:4.97
T:583304,AX:2.27,AY:2.01,AZ:8.36,GX:109.75,GY:-24.67,GZ:4.10
T:583314,AX:2.83,AY:2.98,AZ:8.77,GX:105.84,GY:-42.24,GZ:-12.64
T:583324,AX:2.40,AY:5.11,AZ:5.19,GX:93.70,GY:-44.47,GZ:-9.67
T:583334,AX:2.58,AY:3.65,AZ:5.59,GX:101.69,GY:-14.96,GZ:-7.58
T:583344,AX:3.27,AY:4.68,AZ:9.71,GX:96.21,GY:-19.52,GZ:-19.12
T:583354,AX:3.17,AY:5.69,AZ:10.06,GX:104.53,GY:-55.74,GZ:-5.38
T:583364,AX:3.24,AY:4.98,AZ:9.32,GX:107.29,GY:-65.19,GZ:-7.75
T:583374,AX:2.93,AY:5.07,AZ:12.33,GX:101.92,GY:-78.50,GZ:-6.64
T:583384,AX:2.02,AY:2.49,AZ:15.42,GX:98.33,GY:-113.38,GZ:-14.51
T:583394,AX:1.65,AY:0.86,AZ:15.99,GX:83.48,GY:-178.64,GZ:-65.46
T:583404,AX:2.48,AY:6.67,AZ:4.74,GX:81.19,GY:-242.56,GZ:-75.92
T:583414,AX:1.88,AY:6.11,AZ:-14.51,GX:89.55,GY:-179.67,GZ:-49.26
T:583424,AX:2.68,AY:3.43,AZ:-7.26,GX:109.55,GY:19.14,GZ:-75.92
T:583434,AX:5.66,AY:9.66,AZ:17.07,GX:68.71,GY:20.00,GZ:-92.76
T:583444,AX:4.16,AY:10.65,AZ:9.02,GX:42.22,GY:-103.69,GZ:-47.49
T:583454,AX:2.33,AY:5.75,AZ:-2.74,GX:47.46,GY:-32.01,GZ:-38.19
T:583464,AX:3.56,AY:10.23,AZ:8.87,GX:69.17,GY:46.27,GZ:-67.37
T:583474,AX:4.84,AY:10.06,AZ:18.09,GX:51.93,GY:-37.52,GZ:8.32
T:583484,AX:2.32,AY:4.39,AZ:1.38,GX:50.79,GY:-108.16,GZ:-14.82
T:583494,AX:2.92,AY:5.52,AZ:-1.31,GX:-6.16,GY:-31.89,GZ:-33.00
T:583504,AX:4.50,AY:8.78,AZ:3.22,GX:34.87,GY:0.48,GZ:-33.11
T:583514,AX:3.29,AY:6.83,AZ:1.01,GX:15.20,GY:-24.62,GZ:-6.83
T:583524,AX:2.14,AY:1.35,AZ:-0.84,GX:32.71,GY:27.84,GZ:-33.48
T:583534,AX:2.85,AY:5.26,AZ:4.24,GX:39.48,GY:46.77,GZ:-78.96
T:583544,AX:3.27,AY:11.55,AZ:8.33,GX:19.60,GY:36.97,GZ:-68.13
T:583554,AX:3.19,AY:11.83,AZ:9.27,GX:33.95,GY:14.53,GZ:-25.28
T:583564,AX:3.59,AY:11.15,AZ:10.31,GX:20.71,GY:-13.87,GZ:6.07
T:583574,AX:3.11,AY:10.71,AZ:1.69,GX:29.40,GY:-55.58,GZ:48.68
T:583584,AX:2.29,AY:4.61,AZ:-5.59,GX:58.79,GY:3.84,GZ:62.16
T:583594,AX:2.21,AY:4.41,AZ:-0.75,GX:87.46,GY:60.36,GZ:25.92
T:583604,AX:2.00,AY:8.82,AZ:2.72,GX:84.97,GY:71.58,GZ:-9.51
T:583614,AX:2.83,AY:10.28,AZ:5.11,GX:87.55,GY:72.27,GZ:11.58
T:583624,AX:3.07,AY:14.38,AZ:8.40,GX:79.06,GY:63.87,GZ:20.73
T:583634,AX:3.36,AY:12.72,AZ:8.14,GX:76.70,GY:24.00,GZ:45.41
T:583644,AX:3.79,AY:14.40,AZ:4.21,GX:63.78,GY:27.19,GZ:51.55
T:583654,AX:3.57,AY:12.43,AZ:5.27,GX:61.98,GY:39.70,GZ:87.92
T:583664,AX:2.89,AY:6.38,AZ:5.85,GX:39.37,GY:29.66,GZ:84.30
T:583674,AX:2.61,AY:3.23,AZ:3.11,GX:19.86,GY:22.30,GZ:63.22
T:583684,AX:1.94,AY:0.52,AZ:2.56,GX:-0.30,GY:49.09,GZ:33.46
T:583694,AX:1.37,AY:-3.09,AZ:4.14,GX:-12.15,GY:55.74,GZ:-21.29
T:583704,AX:2.37,AY:3.52,AZ:5.10,GX:-9.38,GY:58.48,GZ:-69.28
T:583714,AX:3.01,AY:8.01,AZ:6.81,GX:20.00,GY:34.82,GZ:-47.67
T:583724,AX:3.04,AY:8.57,AZ:6.12,GX:42.97,GY:18.93,GZ:-45.16
T:583734,AX:4.64,AY:14.74,AZ:5.89,GX:48.54,GY:-5.46,GZ:-29.16
T:583744,AX:4.21,AY:14.24,AZ:3.67,GX:59.08,GY:-10.33,GZ:29.40
T:583754,AX:3.75,AY:9.46,AZ:4.13,GX:53.60,GY:-3.93,GZ:38.15
T:583764,AX:3.98,AY:9.40,AZ:4.03,GX:36.30,GY:-6.64,GZ:27.86
T:583774,AX:3.65,AY:8.28,AZ:2.25,GX:24.76,GY:0.76,GZ:30.65
T:583784,AX:3.37,AY:5.67,AZ:3.05,GX:10.19,GY:14.62,GZ:6.39
T:583794,AX:3.32,AY:8.09,AZ:3.18,GX:-2.83,GY:16.39,GZ:-11.16
T:583804,AX:3.33,AY:8.51,AZ:3.74,GX:-10.13,GY:24.88,GZ:-10.97
T:583814,AX:3.00,AY:9.15,AZ:8.56,GX:-11.90,GY:20.77,GZ:-10.59
T:583824,AX:2.34,AY:10.04,AZ:7.22,GX:-19.25,GY:-14.90,GZ:1.14
T:583834,AX:2.44,AY:9.47,AZ:7.68,GX:-17.74,GY:-21.02,GZ:4.70
T:583844,AX:2.53,AY:9.62,AZ:9.49,GX:-25.34,GY:-48.06,GZ:16.91
T:583854,AX:2.29,AY:7.02,AZ:6.70,GX:-28.21,GY:-80.58,GZ:15.14
T:583864,AX:2.10,AY:7.00,AZ:1.57,GX:-11.58,GY:-108.47,GZ:15.81
T:583874,AX:1.64,AY:2.81,AZ:-0.73,GX:6.87,GY:-65.72,GZ:-8.70
T:583884,AX:3.21,AY:6.95,AZ:2.89,GX:-3.12,GY:-41.57,GZ:-49.32
T:583894,AX:4.68,AY:12.28,AZ:5.62,GX:3.48,GY:-45.64,GZ:-14.12
T:583904,AX:4.36,AY:12.09,AZ:1.30,GX:-19.98,GY:-55.64,GZ:12.62
T:583914,AX:4.58,AY:12.68,AZ:1.56,GX:-25.45,GY:-8.97,GZ:37.96
T:583924,AX:4.31,AY:11.47,AZ:6.46,GX:-29.22,GY:-16.58,GZ:69.17
T:583934,AX:3.57,AY:9.07,AZ:3.46,GX:-32.74,GY:-36.65,GZ:84.64
T:583944,AX:2.68,AY:6.94,AZ:1.88,GX:-24.83,GY:-26.93,GZ:88.82
T:583954,AX:3.32,AY:5.98,AZ:2.94,GX:-27.40,GY:-13.37,GZ:71.64
T:583964,AX:3.99,AY:7.69,AZ:3.51,GX:-41.64,GY:-13.55,GZ:57.05
T:583974,AX:4.54,AY:10.36,AZ:3.23,GX:-57.90,GY:-13.32,GZ:59.83
T:583984,AX:3.94,AY:9.06,AZ:2.33,GX:-64.56,GY:-7.87,GZ:78.77
T:583994,AX:4.06,AY:6.91,AZ:3.01,GX:-84.15,GY:9.40,GZ:66.33
T:584004,AX:3.57,AY:6.67,AZ:4.39,GX:-106.39,GY:14.32,GZ:59.06
T:584014,AX:5.21,AY:7.64,AZ:3.59,GX:-121.87,GY:11.17,GZ:54.51
T:584024,AX:7.66,AY:8.32,AZ:2.42,GX:-118.85,GY:14.62,GZ:67.43
T:584034,AX:2.87,AY:7.94,AZ:1.72,GX:-128.62,GY:41.61,GZ:83.63
T:584044,AX:5.09,AY:4.72,AZ:5.97,GX:-115.26,GY:48.42,GZ:88.88
T:584054,AX:6.13,AY:4.29,AZ:4.69,GX:-117.81,GY:31.51,GZ:78.04
T:584064,AX:5.49,AY:6.79,AZ:2.77,GX:-132.56,GY:31.37,GZ:75.09
T:584074,AX:3.95,AY:6.42,AZ:3.49,GX:-125.03,GY:51.74,GZ:89.41
T:584084,AX:3.70,AY:2.16,AZ:5.38,GX:-125.35,GY:51.90,GZ:89.95
T:584094,AX:3.91,AY:1.17,AZ:5.62,GX:-132.27,GY:51.20,GZ:56.56
T:584104,AX:5.09,AY:4.14,AZ:5.74,GX:-131.98,GY:52.85,GZ:40.13
T:584114,AX:6.01,AY:5.51,AZ:5.99,GX:-127.96,GY:54.65,GZ:53.34
T:584124,AX:5.59,AY:4.69,AZ:5.89,GX:-126.91,GY:52.15,GZ:72.06
T:584134,AX:4.75,AY:2.62,AZ:5.28,GX:-133.93,GY:54.56,GZ:76.47
T:584144,AX:3.68,AY:0.97,AZ:7.47,GX:-129.49,GY:68.61,GZ:64.42
T:584154,AX:4.39,AY:1.56,AZ:9.69,GX:-134.85,GY:53.37,GZ:46.67
T:584164,AX:5.16,AY:3.10,AZ:8.42,GX:-140.67,GY:30.06,GZ:42.41
T:584174,AX:4.82,AY:4.52,AZ:7.32,GX:-134.53,GY:30.96,GZ:52.70
T:584184,AX:4.25,AY:3.14,AZ:7.39,GX:-122.74,GY:25.61,GZ:73.40
T:584194,AX:3.68,AY:0.42,AZ:5.74,GX:-128.65,GY:29.96,GZ:70.21
T:584204,AX:4.17,AY:0.54,AZ:6.69,GX:-126.58,GY:40.16,GZ:57.00
T:584214,AX:4.39,AY:0.92,AZ:6.90,GX:-118.32,GY:40.96,GZ:53.81
T:584224,AX:4.28,AY:0.96,AZ:7.97,GX:-108.42,GY:48.54,GZ:53.08
T:584234,AX:4.51,AY:0.60,AZ:8.39,GX:-102.76,GY:43.41,GZ:55.14
T:584244,AX:3.54,AY:-0.07,AZ:6.10,GX:-95.98,GY:47.96,GZ:54.24
T:584254,AX:2.61,AY:-0.87,AZ:5.61,GX:-74.68,GY:80.48,GZ:47.43
T:584264,AX:2.42,AY:-0.86,AZ:7.14,GX:-60.91,GY:103.64,GZ:36.64
T:584274,AX:2.49,AY:-0.68,AZ:8.06,GX:-50.10,GY:109.78,GZ:29.87
T:584284,AX:2.41,AY:-1.99,AZ:7.48,GX:-48.42,GY:110.59,GZ:19.60
T:584294,AX:2.67,AY:-2.71,AZ:4.77,GX:-64.65,GY:115.09,GZ:-4.01
T:584304,AX:2.83,AY:-1.84,AZ:0.92,GX:-80.73,GY:145.87,GZ:-32.59
T:584314,AX:2.27,AY:2.18,AZ:-1.48,GX:-72.45,GY:213.93,GZ:-37.19
T:584324,AX:0.77,AY:4.98,AZ:0.25,GX:-41.14,GY:295.67,GZ:-2.80
T:584334,AX:-4.51,AY:2.76,AZ:8.73,GX:-10.97,GY:339.37,GZ:55.20
T:584344,AX:-12.63,AY:-7.59,AZ:16.68,GX:62.06,GY:336.87,GZ:42.36
T:584354,AX:2.53,AY:-14.48,AZ:34.81,GX:39.09,GY:273.12,GZ:-57.23
T:584364,AX:2.03,AY:-2.87,AZ:37.80,GX:-83.14,GY:110.45,GZ:-178.15
T:584374,AX:-1.18,AY:9.09,AZ:35.72,GX:-69.19,GY:-54.85,GZ:-129.11
T:584384,AX:-0.36,AY:3.15,AZ:16.53,GX:-64.73,GY:-222.77,GZ:-51.84
T:584394,AX:5.25,AY:-0.31,AZ:-9.63,GX:-132.03,GY:-204.56,GZ:-97.67
T:584404,AX:5.87,AY:9.57,AZ:-18.41,GX:-104.27,GY:-9.70,GZ:-115.32
T:584414,AX:4.43,AY:16.73,AZ:-4.18,GX:-15.31,GY:139.52,GZ:-5.96
T:584424,AX:1.20,AY:9.65,AZ:8.05,GX:24.45,GY:164.15,GZ:121.19
T:584434,AX:-0.47,AY:-1.00,AZ:11.03,GX:15.26,GY:160.50,GZ:140.58
T:584444,AX:-1.18,AY:-5.05,AZ:13.24,GX:-21.98,GY:157.95,GZ:90.21
T:584454,AX:-0.21,AY:-0.12,AZ:19.17,GX:-49.28,GY:141.26,GZ:47.22
T:584464,AX:0.58,AY:6.08,AZ:20.69,GX:-76.88,GY:61.09,GZ:63.22
T:584474,AX:0.79,AY:10.30,AZ:13.08,GX:-75.52,GY:12.00,GZ:127.77
T:584484,AX:-2.36,AY:11.00,AZ:7.64,GX:-24.80,GY:13.45,GZ:217.05
T:584494,AX:-3.21,AY:3.88,AZ:4.81,GX:41.51,GY:51.23,GZ:282.87
T:584504,AX:0.09,AY:-5.88,AZ:7.71,GX:37.60,GY:73.77,GZ:268.73
T:584514,AX:-1.00,AY:-12.25,AZ:4.93,GX:-24.56,GY:53.12,GZ:176.88
T:584524,AX:-1.37,AY:-11.30,AZ:3.29,GX:-79.74,GY:74.82,GZ:61.26
T:584534,AX:-0.28,AY:-3.85,AZ:7.29,GX:-121.46,GY:94.03,GZ:-13.16
T:584544,AX:0.28,AY:4.64,AZ:10.30,GX:-131.61,GY:86.15,GZ:-10.07
T:584554,AX:0.11,AY:6.98,AZ:12.84,GX:-75.43,GY:80.25,GZ:53.80
T:584564,AX:-1.62,AY:0.49,AZ:15.03,GX:-25.84,GY:58.74,GZ:119.67
T:584574,AX:-7.05,AY:-20.09,AZ:27.41,GX:-18.48,GY:51.92,GZ:109.81
T:584584,AX:-3.75,AY:-16.95,AZ:23.47,GX:-185.69,GY:-143.81,GZ:-118.18
T:584594,AX:-0.40,AY:6.13,AZ:2.34,GX:-200.76,GY:-150.48,GZ:-155.45
T:584604,AX:1.12,AY:4.82,AZ:8.30,GX:-97.29,GY:-51.23,GZ:-39.64
T:584614,AX:-0.52,AY:-4.67,AZ:13.96,GX:-111.20,GY:-84.93,GZ:-35.43
T:584624,AX:-1.36,AY:-3.92,AZ:8.63,GX:-130.94,GY:-95.26,GZ:-80.00
T:584634,AX:-0.37,AY:-0.66,AZ:12.86,GX:-120.13,GY:-71.70,GZ:-89.22
T:584644,AX:0.16,AY:0.16,AZ:13.86,GX:-136.74,GY:-112.15,GZ:-70.67
T:584654,AX:0.89,AY:-1.61,AZ:9.06,GX:-146.39,GY:-112.94,GZ:-57.67
T:584664,AX:0.77,AY:-3.76,AZ:8.05,GX:-152.39,GY:-95.03,GZ:-61.81
T:584674,AX:0.67,AY:-2.35,AZ:8.93,GX:-127.43,GY:-78.85,GZ:-59.67
T:584684,AX:0.49,AY:-3.74,AZ:9.10,GX:-107.20,GY:-75.00,GZ:-45.90
T:584694,AX:2.06,AY:-5.13,AZ:6.88,GX:-76.51,GY:-62.94,GZ:-48.29
T:584704,AX:-1.40,AY:-7.35,AZ:5.47,GX:-1.32,GY:-23.98,GZ:-41.98
T:584714,AX:0.26,AY:-6.71,AZ:9.36,GX:31.52,GY:-10.16,GZ:-57.23
T:584724,AX:0.96,AY:0.90,AZ:14.92,GX:-46.62,GY:-7.38,GZ:-112.82
T:584734,AX:1.97,AY:1.46,AZ:2.90,GX:-74.47,GY:-136.73,GZ:-84.62
T:584744,AX:2.37,AY:-1.96,AZ:-7.93,GX:-55.29,GY:-35.06,GZ:-36.00
T:584754,AX:1.19,AY:-9.41,AZ:8.42,GX:-15.16,GY:72.36,GZ:-38.07
T:584764,AX:1.95,AY:-5.74,AZ:20.95,GX:1.23,GY:22.77,GZ:-66.88
T:584774,AX:1.91,AY:-4.67,AZ:12.19,GX:-29.20,GY:-38.25,GZ:-48.35
T:584784,AX:1.15,AY:-6.12,AZ:5.89,GX:-21.11,GY:-21.12,GZ:-65.77
T:584794,AX:2.44,AY:-0.96,AZ:7.44,GX:0.03,GY:4.70,GZ:-80.80
T:584804,AX:3.85,AY:1.52,AZ:10.45,GX:-2.22,GY:6.79,GZ:-49.45
T:584814,AX:3.88,AY:0.30,AZ:9.26,GX:-14.45,GY:-3.77,GZ:-24.19
T:584824,AX:3.96,AY:1.01,AZ:6.83,GX:-13.29,GY:5.87,GZ:-2.87
T:584834,AX:3.38,AY:-2.66,AZ:8.02,GX:-0.39,GY:15.38,GZ:21.26
T:584844,AX:2.48,AY:-6.74,AZ:10.65,GX:-5.05,GY:7.78,GZ:8.32
T:584854,AX:1.97,AY:-5.39,AZ:11.76,GX:-14.94,GY:-7.61,GZ:-15.86
T:584864,AX:1.19,AY:-1.75,AZ:9.28,GX:-11.80,GY:-10.38,GZ:-4.25
T:584874,AX:0.39,AY:-3.01,AZ:8.37,GX:-6.77,GY:0.15,GZ:6.58
T:584884,AX:0.62,AY:-3.48,AZ:7.19,GX:-6.25,GY:10.27,GZ:-0.27
T:584894,AX:1.38,AY:-1.96,AZ:8.76,GX:-2.01,GY:31.35,GZ:2.45
T:584904,AX:1.82,AY:-2.21,AZ:12.72,GX:-8.97,GY:18.30,GZ:14.25
T:584914,AX:2.14,AY:-4.93,AZ:11.29,GX:-25.49,GY:-18.48,GZ:15.22
T:584924,AX:1.86,AY:0.65,AZ:-5.70,GX:-80.24,GY:-55.17,GZ:-23.38
T:584934,AX:3.88,AY:1.41,AZ:7.87,GX:83.16,GY:113.93,GZ:57.16
T:584944,AX:2.87,AY:-7.90,AZ:16.61,GX:6.85,GY:-30.94,GZ:38.36
T:584954,AX:3.08,AY:-0.58,AZ:8.60,GX:-1.26,GY:-10.12,GZ:5.35
T:584964,AX:3.04,AY:-1.24,AZ:12.84,GX:18.41,GY:-39.49,GZ:44.35
T:584974,AX:2.64,AY:-2.59,AZ:9.30,GX:9.32,GY:-47.12,GZ:36.97
T:584984,AX:2.12,AY:-1.22,AZ:9.53,GX:12.45,GY:-63.08,GZ:45.54
T:584994,AX:0.38,AY:-9.46,AZ:10.28,GX:21.32,GY:-47.93,GZ:44.16
T:585004,AX:0.25,AY:-8.19,AZ:8.46,GX:-25.20,GY:-66.91,GZ:-34.73
T:585014,AX:1.67,AY:-1.72,AZ:7.46,GX:-12.44,GY:-33.95,GZ:-31.00
T:585024,AX:1.99,AY:-3.77,AZ:10.63,GX:-3.51,GY:-33.66,GZ:-21.74
T:585034,AX:2.36,AY:0.04,AZ:10.41,GX:-12.44,GY:-37.61,GZ:-27.96
T:585044,AX:3.86,AY:5.25,AZ:4.23,GX:8.90,GY:-10.24,GZ:30.77
T:585054,AX:4.04,AY:-1.37,AZ:13.21,GX:57.34,GY:38.22,GZ:101.32
T:585064,AX:1.03,AY:-9.27,AZ:12.30,GX:-21.78,GY:-19.16,GZ:32.65
T:585074,AX:1.16,AY:-3.22,AZ:7.14,GX:-63.61,GY:-10.87,GZ:-10.00
T:585084,AX:-0.08,AY:-8.44,AZ:8.86,GX:-49.58,GY:23.11,GZ:8.10
T:585094,AX:0.38,AY:-8.28,AZ:12.02,GX:-72.47,GY:-14.15,GZ:-57.35
T:585104,AX:-0.06,AY:-5.51,AZ:5.98,GX:-72.19,GY:-13.37,GZ:-73.12
T:585114,AX:1.16,AY:-5.74,AZ:4.51,GX:-72.36,GY:29.00,GZ:-83.89
T:585124,AX:1.88,AY:-5.44,AZ:8.45,GX:-46.42,GY:38.90,GZ:-68.62
T:585134,AX:0.68,AY:-7.30,AZ:6.82,GX:-33.08,GY:28.85,GZ:-71.66
T:585144,AX:1.78,AY:-7.37,AZ:8.92,GX:-28.53,GY:32.30,GZ:-88.22
T:585154,AX:2.08,AY:-5.62,AZ:9.78,GX:-16.93,GY:11.52,GZ:-81.67
T:585164,AX:1.21,AY:-5.95,AZ:7.35,GX:-6.21,GY:15.55,GZ:-98.56
T:585174,AX:3.30,AY:0.72,AZ:5.77,GX:6.50,GY:34.70,GZ:-66.58
T:585184,AX:-0.86,AY:-10.19,AZ:8.16,GX:53.61,GY:103.74,GZ:-27.03
T:585194,AX:1.20,AY:-5.93,AZ:10.67,GX:49.12,GY:53.58,GZ:-153.63
T:585204,AX:0.66,AY:-4.73,AZ:6.16,GX:43.63,GY:65.38,GZ:-140.71
T:585214,AX:0.05,AY:-5.08,AZ:9.72,GX:37.11,GY:86.97,GZ:-152.06
T:585224,AX:1.20,AY:-3.88,AZ:9.41,GX:26.39,GY:61.45,GZ:-193.05
T:585234,AX:4.28,AY:1.13,AZ:9.92,GX:11.60,GY:81.57,GZ:-181.16
T:585244,AX:5.20,AY:2.79,AZ:10.40,GX:0.03,GY:64.56,GZ:-117.34
T:585254,AX:3.60,AY:0.38,AZ:10.05,GX:7.09,GY:31.09,GZ:-72.50
T:585264,AX:2.88,AY:-1.83,AZ:8.54,GX:12.67,GY:62.62,GZ:-54.99
T:585274,AX:0.27,AY:-4.72,AZ:4.70,GX:2.15,GY:35.41,GZ:-26.94
T:585284,AX:8.32,AY:3.72,AZ:20.53,GX:28.65,GY:52.87,GZ:-56.18
T:585294,AX:9.80,AY:7.98,AZ:15.40,GX:55.61,GY:-61.09,GZ:-15.52
T:585304,AX:0.78,AY:-7.44,AZ:7.46,GX:19.08,GY:-94.19,GZ:78.64
T:585314,AX:0.86,AY:-7.31,AZ:9.72,GX:5.63,GY:-20.97,GZ:27.60
T:585324,AX:2.52,AY:-5.69,AZ:9.11,GX:10.68,GY:-81.38,GZ:0.61
T:585334,AX:2.46,AY:-0.88,AZ:8.80,GX:17.32,GY:-56.51,GZ:40.91
T:585344,AX:3.33,AY:-4.60,AZ:11.87,GX:16.59,GY:-53.09,GZ:21.80
T:585354,AX:5.72,AY:-2.76,AZ:16.60,GX:12.10,GY:-106.36,GZ:37.86
T:585364,AX:5.54,AY:-5.44,AZ:17.05,GX:10.21,GY:-193.66,GZ:38.64
T:585374,AX:-0.02,AY:-6.40,AZ:4.72,GX:18.83,GY:-228.45,GZ:5.09
T:585384,AX:1.09,AY:-0.09,AZ:5.25,GX:24.30,GY:-154.35,GZ:-5.20
T:585394,AX:2.03,AY:-4.58,AZ:4.46,GX:50.35,GY:-62.33,GZ:42.38
T:585404,AX:2.42,AY:-2.52,AZ:6.86,GX:49.63,GY:-38.35,GZ:36.38
T:585414,AX:1.97,AY:-6.08,AZ:6.91,GX:76.76,GY:9.17,GZ:11.57
T:585424,AX:2.39,AY:-3.91,AZ:7.04,GX:93.95,GY:20.91,GZ:-0.32
